Country,State,StateCode,City,Suburb,Average of PostCode,PropertyMedianValue,Average of Average of Latitude,Average of Average of Longitude,UpdatedMonth,UpdatedYear
Australia,Western Australia,WA,Geraldton,Gregory,6535,0,-28.186518,114.250763,0,0
Australia,Western Australia,WA,Geraldton,Greys Plain,6701,0,-24.882979,113.70176,0,0
Australia,Western Australia,WA,Geraldton,Gutha,6623,0,-28.988572,115.952499,0,0
Australia,Western Australia,WA,Geraldton,Hamelin Pool,6532,0,-26.434966,114.201071,0,0
Australia,Western Australia,WA,Geraldton,Hickety,6532,0,-28.45639,114.71611,0,0
Australia,Western Australia,WA,Geraldton,Holmwood,6522,0,-29.05611,115.60972,0,0
Australia,Western Australia,WA,Geraldton,Horrocks,6535,0,-28.379076,114.431432,0,0
Australia,Western Australia,WA,Geraldton,Howatharra,6532,0,-28.533575,114.630979,0,0
Australia,Western Australia,WA,Geraldton,Ikewa,6522,0,-29.18417,115.53889,0,0
Australia,Western Australia,WA,Geraldton,Inggarda,6701,0,-24.94222,114.26611,0,0
Australia,Western Australia,WA,Geraldton,Irwin,6525,0,-29.219343,115.080718,0,0
Australia,Western Australia,WA,Geraldton,Isseka,6535,0,-28.43451,114.651726,0,0
Australia,Western Australia,WA,Geraldton,Jibberding,6612,0,-30.023398,116.784823,0,0
Australia,Western Australia,WA,Geraldton,Jurien Bay,6516,0,-30.307885,115.03648,0,0
Australia,Western Australia,WA,Geraldton,Kadathinni,6519,0,-29.632562,115.593188,0,0
Australia,Western Australia,WA,Geraldton,Kalbarri,6536,0,-27.710568,114.164418,0,0
Australia,Western Australia,WA,Geraldton,Kalbarri National Park,6536,0,-27.666154,114.393316,0,0
Australia,Western Australia,WA,Geraldton,Karloo,6530,0,-28.794637,114.641016,0,0
Australia,Western Australia,WA,Geraldton,Kennedy Range,6701,0,-24.53194,114.82639,0,0
Australia,Western Australia,WA,Geraldton,Kingsford,6701,0,-24.864762,113.693961,0,0
Australia,Western Australia,WA,Geraldton,Kojarena,6532,0,-28.723892,114.863343,0,0
Australia,Western Australia,WA,Geraldton,Koolanooka,6623,0,-29.270761,116.080747,0,0
Australia,Western Australia,WA,Geraldton,Kumarina,6642,0,-24.761508,119.572224,0,0
Australia,Western Australia,WA,Geraldton,Lake Austin,6640,0,-27.59972,118.05333,0,0
Australia,Western Australia,WA,Geraldton,Lake Carnegie,6646,0,-26.344277,122.256427,0,0
Australia,Western Australia,WA,Geraldton,Latham,6616,0,-29.756602,116.444694,0,0
Australia,Western Australia,WA,Geraldton,Leeman,6514,0,-29.945086,114.979916,0,0
Australia,Western Australia,WA,Geraldton,Little Sandy Desert,6646,0,-25.094037,122.355446,0,0
Australia,Western Australia,WA,Geraldton,Lockier,6522,0,-29.18111,115.32833,0,0
Australia,Western Australia,WA,Geraldton,Lyndon,6701,0,-23.631619,115.240554,0,0
Australia,Western Australia,WA,Geraldton,Macleod,6701,0,-24.047142,113.47412,0,0
Australia,Western Australia,WA,Geraldton,Mahomets Flats,6530,0,-28.791595,114.612747,0,0
Australia,Western Australia,WA,Geraldton,Marchagee,6515,0,-30.054891,116.074394,0,0
Australia,Western Australia,WA,Geraldton,Marrah,6532,0,-28.43361,114.96667,0,0
Australia,Western Australia,WA,Geraldton,Massey Bay,6701,0,-24.902079,113.669329,0,0
Australia,Western Australia,WA,Geraldton,Maya,6614,0,-29.881696,116.502487,0,0
Australia,Western Australia,WA,Geraldton,Meadow,6532,0,-26.699947,114.618096,0,0
Australia,Western Australia,WA,Geraldton,Meekatharra,6642,0,-26.591164,118.496352,0,0
Australia,Western Australia,WA,Geraldton,Meru,6530,0,-28.80278,114.68556,0,0
Australia,Western Australia,WA,Geraldton,Miamoon,6612,0,-30.16222,116.46028,0,0
Australia,Western Australia,WA,Geraldton,Milo,6525,0,-29.28806,115.18389,0,0
Australia,Western Australia,WA,Geraldton,Mingenew,6522,0,-29.190203,115.442073,0,0
Australia,Western Australia,WA,Geraldton,Minilya,6701,0,-23.855895,114.013995,0,0
Australia,Western Australia,WA,Geraldton,Minnenooka,6532,0,-28.82444,114.90028,0,0
Australia,Western Australia,WA,Geraldton,Monkey Mia,6537,0,-25.797624,113.691395,0,0
Australia,Western Australia,WA,Geraldton,Moonyoonooka,6532,0,-28.781605,114.726853,0,0
Australia,Western Australia,WA,Geraldton,Mooriary,6522,0,-29.27417,115.33917,0,0
Australia,Western Australia,WA,Geraldton,Morawa,6623,0,-29.210541,116.009247,0,0
Australia,Western Australia,WA,Geraldton,Moresby,6530,0,-28.717866,114.659765,0,0
Australia,Western Australia,WA,Geraldton,Morgantown,6701,0,-24.876537,113.657896,0,0
Australia,Western Australia,WA,Geraldton,Mount Adams,6525,0,-29.36833,115.11389,0,0
Australia,Western Australia,WA,Geraldton,Mount Budd,6522,0,-29.18028,115.61972,0,0
Australia,Western Australia,WA,Geraldton,Mount Erin,6532,0,-28.556925,114.854856,0,0
Australia,Western Australia,WA,Geraldton,Mount Hill,6528,0,-28.9825,114.9075,0,0
Australia,Western Australia,WA,Geraldton,Mount Horner,6525,0,-29.140144,115.096738,0,0
Australia,Western Australia,WA,Geraldton,Mount Magnet,6638,0,-28.062741,117.849183,0,0
Australia,Western Australia,WA,Geraldton,Mount Tarcoola,6530,0,-28.796645,114.622956,0,0
Australia,Western Australia,WA,Geraldton,Mullewa,6630,0,-28.539491,115.512053,0,0
Australia,Western Australia,WA,Geraldton,Murchison,6630,0,-26.887504,115.9547,0,0
Australia,Western Australia,WA,Geraldton,Nabawa,6532,0,-28.500361,114.789613,0,0
Australia,Western Australia,WA,Geraldton,Nanga,6537,0,-26.255568,113.80862,0,0
Australia,Western Australia,WA,Geraldton,Nangetty,6522,0,-29.00417,115.44222,0,0
Australia,Western Australia,WA,Geraldton,Nanson,6532,0,-28.564277,114.759362,0,0
Australia,Western Australia,WA,Geraldton,Naraling,6532,0,-28.410189,114.854195,0,0
Australia,Western Australia,WA,Geraldton,Narngulu,6532,0,-28.828974,114.704558,0,0
Australia,Western Australia,WA,Geraldton,Narra Tarra,6532,0,-28.63028,114.75028,0,0
Australia,Western Australia,WA,Geraldton,Nerramyne,6630,0,-27.815427,115.671024,0,0
Australia,Western Australia,WA,Geraldton,Nerren Nerren,6532,0,-27.127499,114.630663,0,0
Australia,Western Australia,WA,Geraldton,Ningaloo,6701,0,-22.689623,113.697863,0,0
Australia,Western Australia,WA,Geraldton,Nolba,6532,0,-28.36458,114.873245,0,0
Australia,Western Australia,WA,Geraldton,North Eradu,6532,0,-28.55972,115.11917,0,0
Australia,Western Australia,WA,Geraldton,North Plantations,6701,0,-24.841995,113.673079,0,0
Australia,Western Australia,WA,Geraldton,Northampton,6535,0,-28.352229,114.630085,0,0
Australia,Western Australia,WA,Geraldton,Northern Gully,6532,0,-28.701791,114.918948,0,0
Australia,Western Australia,WA,Geraldton,Nunierra,6630,0,-28.175479,115.68731,0,0
Australia,Western Australia,WA,Geraldton,Oakajee,6532,0,-28.63358,114.62811,0,0
Australia,Western Australia,WA,Geraldton,Ogilvie,6535,0,-28.179126,114.642264,0,0
Australia,Western Australia,WA,Geraldton,Paynes Find,6612,0,-29.260285,117.688964,0,0
Australia,Western Australia,WA,Geraldton,Paynesville,6638,0,-28.042264,118.483327,0,0
Australia,Western Australia,WA,Geraldton,Peak Hill,6642,0,-25.15806,118.37722,0,0
Australia,Western Australia,WA,Geraldton,Perenjori,6620,0,-29.443139,116.288189,0,0
Australia,Western Australia,WA,Geraldton,Pindar,6631,0,-28.477433,115.791146,0,0
Australia,Western Australia,WA,Geraldton,Pintharuka,6623,0,-29.120414,115.99379,0,0
Australia,Western Australia,WA,Geraldton,Port Denison,6525,0,-29.276446,114.921614,0,0
Australia,Western Australia,WA,Geraldton,Rangeway,6530,0,-28.783891,114.629558,0,0
Australia,Western Australia,WA,Geraldton,Reedy,6640,0,-27.101473,118.253384,0,0
Australia,Western Australia,WA,Geraldton,Rockwell,6532,0,-28.345269,114.915686,0,0
Australia,Western Australia,WA,Geraldton,Rothsay,6620,0,-29.28278,116.87778,0,0
Australia,Western Australia,WA,Geraldton,Rudds Gully,6532,0,-28.838767,114.668879,0,0
Australia,Western Australia,WA,Geraldton,Sandsprings,6532,0,-28.81167,114.94167,0,0
Australia,Western Australia,WA,Geraldton,Sandstone,6639,0,-28.204848,119.650272,0,0
Australia,Western Australia,WA,Geraldton,Sandy Gully,6535,0,-28.32417,114.48694,0,0
Australia,Western Australia,WA,Geraldton,Shark Bay,6537,0,-26.23459,113.81375,0,0
Australia,Western Australia,WA,Geraldton,South Carnarvon,6701,0,-24.893285,113.658546,0,0
Australia,Western Australia,WA,Geraldton,South Greenough,6528,0,-29.025104,114.820598,0,0
Australia,Western Australia,WA,Geraldton,South Murchison,6635,0,-27.316335,116.571226,0,0
Australia,Western Australia,WA,Geraldton,South Plantations,6701,0,-24.842263,113.763223,0,0
Australia,Western Australia,WA,Geraldton,South Yuna,6532,0,-28.36472,115.01611,0,0
Australia,Western Australia,WA,Geraldton,Spalding,6530,0,-28.738569,114.632927,0,0
Australia,Western Australia,WA,Geraldton,Springfield,6525,0,-29.276831,114.949751,0,0
Australia,Western Australia,WA,Geraldton,Strathalbyn,6530,0,-28.755096,114.641805,0,0
Australia,Western Australia,WA,Geraldton,Sunset Beach,6530,0,-28.719983,114.620701,0,0
Australia,Western Australia,WA,Geraldton,Talisker,6701,0,-26.271375,115.255881,0,0
Australia,Western Australia,WA,Geraldton,Tamala,6532,0,-26.668045,113.654497,0,0
Australia,Western Australia,WA,Geraldton,Tarcoola Beach,6530,0,-28.802224,114.61839,0,0
Australia,Western Australia,WA,Geraldton,Tardun,6628,0,-28.792926,115.74985,0,0
Australia,Western Australia,WA,Geraldton,Tenindewa,6632,0,-28.619986,115.360543,0,0
Australia,Western Australia,WA,Geraldton,Three Springs,6519,0,-29.533163,115.76176,0,0
Australia,Western Australia,WA,Geraldton,Tibradden,6532,0,-28.76611,114.92194,0,0
Australia,Western Australia,WA,Geraldton,Toolonga,6532,0,-26.720511,114.985137,0,0
Australia,Western Australia,WA,Geraldton,Useless Loop,6537,0,-26.13889,113.409565,0,0
Australia,Western Australia,WA,Geraldton,Utakarra,6530,0,-28.779407,114.65534,0,0
Australia,Western Australia,WA,Geraldton,Valentine,6532,0,-28.55722,115.05111,0,0
Australia,Western Australia,WA,Geraldton,Waddy Forest,6515,0,-29.85194,116.19861,0,0
Australia,Western Australia,WA,Geraldton,Waggrakine,6530,0,-28.714008,114.650391,0,0
Australia,Western Australia,WA,Geraldton,Walkaway,6528,0,-28.940081,114.802026,0,0
Australia,Western Australia,WA,Geraldton,Wandana,6532,0,-28.191503,115.318146,0,0
Australia,Western Australia,WA,Geraldton,Wandina,6530,0,-28.821099,114.633328,0,0
Australia,Western Australia,WA,Geraldton,Warradarge,6518,0,-30.045739,115.325992,0,0
Australia,Western Australia,WA,Geraldton,Webberton,6530,0,-28.753633,114.629541,0,0
Australia,Western Australia,WA,Geraldton,Weld Range,6640,0,-27.05056,117.60722,0,0
Australia,Western Australia,WA,Geraldton,West Binnu,6532,0,-27.9725,114.4275,0,0
Australia,Western Australia,WA,Geraldton,West End,6530,0,-28.778716,114.58944,0,0
Australia,Western Australia,WA,Geraldton,White Peak,6532,0,-28.635866,114.64339,0,0
Australia,Western Australia,WA,Geraldton,Wicherina,6532,0,-28.717534,115.015304,0,0
Australia,Western Australia,WA,Geraldton,Wicherina South,6532,0,-28.77694,115.03444,0,0
Australia,Western Australia,WA,Geraldton,Wiluna,6646,0,-26.592319,120.224537,0,0
Australia,Western Australia,WA,Geraldton,Womarden,6519,0,-29.48083,115.86889,0,0
Australia,Western Australia,WA,Geraldton,Wongoondy,6630,0,-28.903866,115.449988,0,0
Australia,Western Australia,WA,Geraldton,Wonthella,6530,0,-28.765042,114.630701,0,0
Australia,Western Australia,WA,Geraldton,Woodleigh,6701,0,-26.048526,114.754575,0,0
Australia,Western Australia,WA,Geraldton,Woolgorong,6630,0,-27.732115,115.729341,0,0
Australia,Western Australia,WA,Geraldton,Wooramel,6701,0,-25.746898,114.258403,0,0
Australia,Western Australia,WA,Geraldton,Woorree,6530,0,-28.773435,114.654047,0,0
Australia,Western Australia,WA,Geraldton,Wubin,6612,0,-30.10686,116.631494,0,0
Australia,Western Australia,WA,Geraldton,Yalardy,6701,0,-26.095712,115.247099,0,0
Australia,Western Australia,WA,Geraldton,Yalgoo,6635,0,-28.342834,116.68262,0,0
Australia,Western Australia,WA,Geraldton,Yallabatharra,6535,0,-28.13111,114.34417,0,0
Australia,Western Australia,WA,Geraldton,Yandanooka,6522,0,-29.314543,115.569104,0,0
Australia,Western Australia,WA,Geraldton,Yandoo Creek,6701,0,-24.29278,114.29361,0,0
Australia,Western Australia,WA,Geraldton,Yardarino,6525,0,-29.214918,115.02997,0,0
Australia,Western Australia,WA,Geraldton,Yarragadee,6522,0,-29.120058,115.441726,0,0
Australia,Western Australia,WA,Geraldton,Yetna,6532,0,-28.61169,114.72588,0,0
Australia,Western Australia,WA,Geraldton,Yuna,6532,0,-28.328373,115.002356,0,0
Australia,Western Australia,WA,Geraldton,Zuytdorp,6536,0,-27.44083,114.24806,0,0
Australia,Western Australia,WA,Harvey,Benger,6223,0,-33.174244,115.862901,0,0
Australia,Western Australia,WA,Harvey,Cookernup,6220,0,-32.996681,115.893629,0,0
Australia,Western Australia,WA,Harvey,Harvey,6220,0,-33.080437,115.895898,0,0
Australia,Western Australia,WA,Harvey,Hoffman,6220,0,-33.008891,116.053942,0,0
Australia,Western Australia,WA,Harvey,Mornington,6221,0,-33.14636,115.943364,0,0
Australia,Western Australia,WA,Harvey,Myalup,6220,0,-33.067582,115.728262,0,0
Australia,Western Australia,WA,Harvey,Uduc,6220,0,-33.05361,115.82306,0,0
Australia,Western Australia,WA,Harvey,Warawarrup,6220,0,-33.052241,115.907804,0,0
Australia,Western Australia,WA,Harvey,Wokalup,6221,0,-33.108122,115.882848,0,0
Australia,Western Australia,WA,Harvey,Yarloop,6218,0,-32.955564,115.899665,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Abba River,6280,0,-33.684878,115.463341,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Abbey,6280,0,-33.660771,115.258627,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Acton Park,6280,0,-33.77704,115.374369,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Adamsvale,6375,0,-32.249413,117.72485,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Aldersyde,6306,0,-32.374225,117.305815,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Alexandra Bridge,6288,0,-34.160621,115.199569,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Ambergate,6280,0,-33.711626,115.326277,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Anniebrook,6280,0,-33.664807,115.150875,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Ardath,6419,0,-32.032709,118.095466,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Argyle,6239,0,-33.548215,115.766342,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Arthur River,6315,0,-33.338053,117.034172,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Augusta,6290,0,-34.315942,115.159731,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Baandee,6412,0,-31.581509,117.991421,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Babakin,6428,0,-32.126295,118.022769,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Badgebup,6317,0,-33.633615,117.898909,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Badgerin Rock,6475,0,-30.691457,117.274368,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Badgin,6302,0,-31.846267,117.011892,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Balbarrup,6258,0,-34.227522,116.203528,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Balingup,6253,0,-33.786518,115.98381,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Balladong,6302,0,-31.908946,116.732848,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Balladonia,6443,0,-32.466106,123.832359,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Ballaying,6315,0,-33.307298,117.557807,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bally Bally,6304,0,-32.183978,117.116351,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bandy Creek,6450,0,-33.820967,121.93876,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bandya,6440,0,-27.91009,122.327326,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Barbalin,6479,0,-30.881541,118.11395,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Barrabup,6275,0,-33.836425,115.66169,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Barrow Island,6712,0,-20.86322,115.407403,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Baudin,6284,0,-33.865006,115.424214,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Beacon,6472,0,-30.451404,117.865646,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Beadell,6440,0,-27.85167,127.57417,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Beaumont,6450,0,-33.40389,122.80361,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Beedelup,6260,0,-34.349615,115.935794,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Beelerup,6239,0,-33.565249,115.854735,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bencubbin,6477,0,-30.811701,117.861684,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Benjinup,6255,0,-33.79361,116.29583,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Beverley,6304,0,-32.108893,116.925271,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Biddelia,6260,0,-34.23861,115.73722,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bilbarin,6375,0,-32.207209,117.950997,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bilingurr,6725,0,-17.914172,122.247317,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bimbijy,6472,0,-29.70889,118.14111,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Binduli,6430,0,-30.805,121.37556,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boallia,6280,0,-33.802896,115.267634,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bobalong,6320,0,-34.00806,117.56389,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bodallin,6424,0,-31.370551,118.851488,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bonnie Rock,6479,0,-30.537576,118.354286,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boodarockin,6423,0,-30.998738,118.855354,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boorabbin,6429,0,-30.95306,120.15778,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Booralaming,6475,0,-30.90556,117.38,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boorara,6431,0,-30.80194,121.63667,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boorara Brook,6262,0,-34.686036,116.213448,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boranup,6286,0,-34.13139,115.05389,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Borderdale,6320,0,-34.05222,117.39833,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boulder,6432,0,-30.781898,121.488736,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boundain,6312,0,-32.946718,117.363191,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bovell,6280,0,-33.679575,115.357202,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boyanup,6237,0,-33.482745,115.727734,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boyatup,6450,0,-33.652449,123.069008,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boyerine,6316,0,-33.497786,117.410324,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Boyup Brook,6244,0,-33.832927,116.388416,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bramley,6285,0,-33.913943,115.025727,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Brazier,6251,0,-33.76806,115.82778,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Bridgetown,6255,0,-33.95676,116.137103,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Broadwater,6280,0,-33.66012,115.282464,0,0
Australia,Western Australia,WA,Kalgoorlie-Boulder,Broadwood,6430,0,-30.776601,121.451722,0,0
